hh_id,person_id,is_head_of_household,married,gender,race,age,voted_in_2012,is_college_graduate
9385,19776,0,"Single","Male","White",32,1,1
9385,19777,0,"Single","Male","White",3,0,0
9386,19778,1,"Married","Female","White",33,0,1
9386,19779,0,"Married","Male","Black",32,1,1
9386,19780,0,"Single","Female","White",4,0,1
9386,19781,0,"Single","Male","White",6,0,1
9387,19782,1,"Single","F","Asian",34,1,1
9387,19783,0,"Single","Male","Asian",26,0,1
9387,19784,0,"Single","Female","Asian",7,0,1
9388,19785,1,"Single","F","White",34,1,1
9388,19786,0,"Single","Male","White",32,0,1
9389,19787,1,"Single","F","White",34,0,1
9389,19788,0,"Single","MALE","White",30,0,1
9389,19789,0,"Single","Male","White",2,0,1
9389,19790,0,"Single","MALE","White",4,0,0
9390,19791,1,"Married","Female","Asian",33,1,1
9390,19792,0,"Married","MALE","White",30,1,0
9391,19793,1,"Single","Female","White",33,1,0
9391,19794,0,"Single","Male","Black",30,1,1
9392,19795,1,"Single","Female","Asian",33,1,1
9392,19796,0,"Single","Male","Asian",28,1,1
9392,19797,0,"Single","Female","Asian",4,0,1
9392,19798,0,"Single","Male","Asian",6,0,0
9393,19799,1,"Single","Female","White",33,0,0
9393,19800,0,"Single","MALE","White",2,0,1
9394,19801,1,"Married","Female","White",30,1,0
9394,19802,0,"Married","Male","White",32,0,1
9395,19803,1,"Married","FEMALE","Asian",34,1,1
9395,19804,0,"Married","Male","White",31,1,1
9395,19805,0,"Single","Male","Asian",5,0,1
9396,19806,1,"Single","Male","White",30,0,0
9397,19807,1,"Married","Female","White",25,0,1
9397,19808,0,"Married","Male","White",33,1,1
9398,19809,1,"Single","Female","White",28,0,1
9398,19810,0,"Single","Male","White",33,0,0
9398,19811,0,"Single","Female","White",3,0,0
9398,19812,0,"Single","Female","White",5,0,1
9399,19813,1,"Single","Female","White",30,1,0
9399,19814,0,"Single","Male","White",34,1,0
9400,19815,1,"Single","Female","Asian",30,0,0
9401,19816,1,"Married","Female","White",32,0,1
9401,19817,0,"Married","Male","White",31,1,1
9402,19818,1,"Single","Male","White",32,0,1
9403,19819,1,"Single","Male","White",30,1,1
9404,19820,1,"Married","Female","Asian",32,1,1
9404,19821,0,"Married","M","White",33,1,1
9404,19822,0,"Single","Male","Asian",4,0,1
9405,19823,1,"Single","F","White",27,1,0
9405,19824,0,"Single","Male","White",25,0,1
9405,19825,0,"Single","Female","White",7,0,0
9406,19826,1,"Single","FEMALE","White",31,1,1
9406,19827,0,"Single","Female","White",4,0,0
9406,19828,0,"Single","Male","White",2,0,1
9407,19829,1,"Married","Female","White",32,1,0
9407,19830,0,"Married","Male","White",34,0,1
9407,19831,0,"Single","Female","White",4,0,0
9408,19832,1,"Single","Male","Black",25,1,1
9409,19833,1,"Single","Male","White",33,1,1
9410,19834,1,"Married","Female","White",28,0,1
9410,19835,0,"Married","Male","White",27,1,0
9411,19836,1,"Married","Female","White",25,1,0
9411,19837,0,"Married","Male","White",30,1,0
9412,19838,1,"Single","Female","White",30,0,0
9412,19839,0,"Single","Male","Black",34,0,1
9412,19840,0,"Single","Male","White",3,0,1
9413,19841,1,"Married","Female","White",30,0,1
9413,19842,0,"Married","Male","White",31,0,1
9413,19843,0,"Single","Female","White",4,0,0
9413,19844,0,"Single","Female","White",5,0,1
9414,19845,1,"Married","Female","White",27,1,1
9414,19846,0,"Married","Male","White",30,1,1
9415,19847,1,"Single","Male","White",28,1,1
9416,19848,1,"Single","Female","White",28,1,1
9416,19849,0,"Single","Male","Asian",34,0,1
9417,19850,1,"Single","F","Asian",30,0,0
9417,19851,0,"Single","Male","Asian",34,1,0
9417,19852,0,"Single","Female","Asian",6,0,0
9418,19853,1,"Single","Female","White",30,0,1
9418,19854,0,"Single","Male","White",31,0,1
9419,19855,1,"Single","Male","White",32,1,1
9419,19856,0,"Single","Male","White",7,0,1
9419,19857,0,"Single","FEMALE","White",3,0,1
9420,19858,1,"Single","Female","White",28,0,0
9420,19859,0,"Single","Male","Asian",33,1,1
9420,19860,0,"Single","Male","White",6,0,1
9421,19861,1,"Married","F","White",30,1,1
9421,19862,0,"Married","Male","White",26,0,1
9421,19863,0,"Single","Female","White",6,0,1
9422,19864,1,"Single","FEMALE","White",31,1,1
9422,19865,0,"Single","Male","Asian",32,0,1
9423,19866,1,"Married","FEMALE","Asian",32,1,1
9423,19867,0,"Married","Male","Asian",26,0,1
9423,19868,0,"Single","F","Asian",6,0,1
9424,19869,1,"Single","Female","White",26,1,1
9424,19870,0,"Single","Male","White",26,1,0
9424,19871,0,"Single","M","White",4,0,1
9424,19872,0,"Single","Male","White",4,0,1
9425,19873,1,"Single","Female","White",34,0,0
9425,19874,0,"Single","Male","Black",31,1,1
9425,19875,0,"Single","FEMALE","White",6,0,0
9426,19876,1,"Single","Male","Asian",30,0,0
9426,19877,0,"Single","Female","Asian",7,0,1
9426,19878,0,"Single","Male","Asian",3,0,0
9427,19879,1,"Single","Female","Black",30,1,1
9427,19880,0,"Single","Male","White",28,1,1
9427,19881,0,"Single","Male","Black",7,0,1
9428,19882,1,"Married","Female","Black",27,0,1
9428,19883,0,"Married","Male","White",30,0,1
9429,19884,1,"Married","Female","White",30,1,0
9429,19885,0,"Married","Male","White",32,0,1
9429,19886,0,"Single","Male","White",3,0,0
9429,19887,0,"Single","Male","White",6,0,0
9430,19888,1,"Single","Male","White",27,1,0
9431,19889,1,"Single","Male","White",26,0,1
9432,19890,1,"Single","Female","White",34,0,0
9433,19891,1,"Single","Male","White",32,1,1
9434,19892,1,"Single","Male","White",32,1,0
9435,19893,1,"Single","Female","White",31,1,1
9435,19894,0,"Single","Female","White",7,0,1
9435,19895,0,"Single","Female","White",7,0,0
9436,19896,1,"Single","Female","White",30,1,0
9436,19897,0,"Single","Male","White",29,1,1
9436,19898,0,"Single","Male","White",3,0,1
9437,19899,1,"Married","Female","White",31,0,1
9437,19900,0,"Married","Male","White",28,0,1
9438,19901,1,"Single","Female","White",34,0,1
9438,19902,0,"Single","Male","White",32,0,1
9439,19903,1,"Single","Female","White",27,0,1
9440,19904,1,"Single","Male","White",30,0,0
9441,19905,1,"Single","Female","White",31,0,1
9442,19906,1,"Single","Female","White",32,1,0
9443,19907,1,"Single","Female","Asian",33,0,1
9443,19908,0,"Single","Male","Black",26,0,0
9443,19909,0,"Single","Male","Asian",2,0,1
9444,19910,1,"Married","Female","Asian",31,1,0
9444,19911,0,"Married","Male","White",32,0,1
9444,19912,0,"Single","F","Asian",5,0,1
9445,19913,1,"Married","F","White",29,1,1
9445,19914,0,"Married","MALE","Asian",26,1,0
9446,19915,1,"Single","Female","White",28,0,1
9446,19916,0,"Single","Male","Asian",33,0,1
9447,19917,1,"Single","Female","White",33,1,0
9448,19918,1,"Married","Female","Asian",31,1,1
9448,19919,0,"Married","Male","White",32,0,1
9449,19920,1,"Married","Female","White",34,1,0
9449,19921,0,"Married","Male","Asian",34,1,1
9450,19922,1,"Single","FEMALE","Asian",33,1,0
9450,19923,0,"Single","Male","White",33,0,1
9451,19924,1,"Married","Female","White",29,0,1
9451,19925,0,"Married","M","White",29,1,0
9451,19926,0,"Single","FEMALE","White",4,0,1
9452,19927,1,"Single","FEMALE","White",33,1,0
9452,19928,0,"Single","Male","White",31,0,1
9453,19929,1,"Married","Female","Asian",30,1,1
9453,19930,0,"Married","Male","White",27,0,1
9453,19931,0,"Single","Male","Asian",5,0,1
9454,19932,1,"Single","Male","White",32,1,1
9455,19933,1,"Married","Female","Asian",30,0,1
9455,19934,0,"Married","Male","White",30,0,1
9456,19935,1,"Single","F","Asian",28,1,1
9456,19936,0,"Single","Female","Asian",6,0,0
9457,19937,1,"Married","F","White",34,1,0
9457,19938,0,"Married","Male","Asian",28,0,0
9458,19939,1,"Single","Female","Black",32,0,1
9458,19940,0,"Single","Male","White",32,0,1
9458,19941,0,"Single","Female","Black",2,0,0
9459,19942,1,"Single","Female","Asian",32,0,1
9459,19943,0,"Single","Male","White",30,0,1
9459,19944,0,"Single","Female","Asian",7,0,1
9459,19945,0,"Single","Female","Asian",6,0,0
9460,19946,1,"Single","Male","White",33,0,1
9461,19947,1,"Single","Male","White",31,1,1
9462,19948,1,"Married","Female","White",34,0,1
9462,19949,0,"Married","Male","White",30,0,1
9462,19950,0,"Single","Male","White",4,0,0
9463,19951,1,"Single","F","White",31,1,1
9463,19952,0,"Single","Male","Asian",34,0,1
9463,19953,0,"Single","Female","White",2,0,1
9464,19954,1,"Single","Male","White",29,1,1
9465,19955,1,"Married","Female","White",26,0,1
9465,19956,0,"Married","Male","White",31,1,1
9465,19957,0,"Single","Male","White",3,0,1
9466,19958,1,"Married","Female","Asian",28,1,0
9466,19959,0,"Married","Male","White",32,1,1
9466,19960,0,"Single","Male","Asian",5,0,0
9467,19961,1,"Single","Male","White",30,1,1
9468,19962,1,"Single","Male","White",31,0,1
9469,19963,1,"Single","Female","White",33,1,1
9469,19964,0,"Single","Male","White",2,0,1
9469,19965,0,"Single","Female","White",4,0,1
9470,19966,1,"Married","Female","Asian",32,0,1
9470,19967,0,"Married","Male","White",34,0,0
9471,19968,1,"Married","Female","Black",31,1,0
9471,19969,0,"Married","Male","White",30,0,1
9472,19970,1,"Single","F","White",29,0,1
9473,19971,1,"Single","Female","Asian",32,1,1
9473,19972,0,"Single","Male","White",25,1,1
9473,19973,0,"Single","Male","Asian",6,0,1
9474,19974,1,"Single","Male","White",34,1,0
9475,19975,1,"Single","Male","White",31,0,1
9476,19976,1,"Married","Female","Asian",30,0,1
9476,19977,0,"Married","MALE","White",30,1,1
9477,19978,1,"Married","Female","White",30,0,0
9477,19979,0,"Married","Male","White",26,0,1
9478,19980,1,"Single","Female","White",34,1,0
9478,19981,0,"Single","Male","Asian",31,1,0
9478,19982,0,"Single","Male","White",3,0,1
9479,19983,1,"Single","Male","White",29,0,1
9480,19984,1,"Single","Male","White",30,0,1
9481,19985,1,"Married","Female","Asian",34,0,1
9481,19986,0,"Married","Male","Asian",30,0,1
9481,19987,0,"Single","Female","Asian",3,0,1
9482,19988,1,"Married","Female","White",28,0,1
9482,19989,0,"Married","Male","Asian",34,1,1
9482,19990,0,"Single","Male","White",5,0,1
9483,19991,1,"Married","Female","White",30,0,1
9483,19992,0,"Married","Male","Black",26,1,0
9483,19993,0,"Single","Male","White",3,0,1
9483,19994,0,"Single","Male","White",2,0,1
9484,19995,1,"Single","Female","White",32,0,1
9484,19996,0,"Single","Male","White",26,1,1
9484,19997,0,"Single","Male","White",5,0,1
9485,19998,1,"Married","Female","White",30,1,1
9485,19999,0,"Married","Male","White",31,0,1
9485,20000,0,"Single","Male","White",5,0,0
9486,20001,1,"Married","Female","Asian",33,0,0
9486,20002,0,"Married","Male","White",26,0,1
9486,20003,0,"Single","Female","Asian",5,0,1
9486,20004,0,"Single","Male","Asian",2,0,0
9487,20005,1,"Married","Female","Asian",31,0,1
9487,20006,0,"Married","Male","Asian",30,1,0
9488,20007,1,"Single","Female","White",29,1,1
9488,20008,0,"Single","Male","Black",32,0,1
9488,20009,0,"Single","Male","White",5,0,1
9489,20010,1,"Single","M","White",32,0,1
9489,20011,0,"Single","Male","White",7,0,1
9489,20012,0,"Single","Female","White",3,0,1
9490,20013,1,"Single","Male","White",31,1,0
9491,20014,1,"Single","Male","White",33,1,1
9492,20015,1,"Single","Male","White",33,0,0
9493,20016,1,"Single","Male","White",33,0,0
9493,20017,0,"Single","FEMALE","White",5,0,1
9494,20018,1,"Single","Female","White",28,1,0
9494,20019,0,"Single","MALE","White",3,0,0
9495,20020,1,"Married","Female","Black",34,1,0
9495,20021,0,"Married","Male","White",27,0,0
9495,20022,0,"Single","Female","Black",6,0,1
9495,20023,0,"Single","Male","Black",5,0,1
9496,20024,1,"Single","Male","Black",26,0,1
9497,20025,1,"Single","Male","White",31,0,0
9498,20026,1,"Single","Female","White",34,1,0
9498,20027,0,"Single","Male","White",33,1,1
9499,20028,1,"Single","FEMALE","White",34,1,1
9499,20029,0,"Single","Male","White",28,0,0
9500,20030,1,"Single","Male","White",29,0,1
9501,20031,1,"Single","Male","White",28,0,0
9502,20032,1,"Single","Female","White",26,1,0
9502,20033,0,"Single","Male","White",33,1,1
9503,20034,1,"Single","Male","Black",30,1,1
9504,20035,1,"Single","Female","White",29,1,0
9505,20036,1,"Single","Female","White",34,0,1
9505,20037,0,"Single","Female","White",3,0,1
9506,20038,1,"Single","Male","Black",34,0,1
9507,20039,1,"Single","Female","White",29,0,1
9507,20040,0,"Single","Male","White",27,1,1
9508,20041,1,"Single","Male","White",31,0,1
9509,20042,1,"Married","Female","White",34,0,1
9509,20043,0,"Married","Male","Asian",31,1,1
9510,20044,1,"Single","Male","White",31,1,1
9511,20045,1,"Single","Female","Black",27,1,1
9511,20046,0,"Single","Male","White",27,0,0
9512,20047,1,"Single","Female","White",34,0,1
9513,20048,1,"Single","Male","Black",31,0,0
9514,20049,1,"Single","Male","Black",26,0,1
9514,20050,0,"Single","Female","Black",2,0,1
9515,20051,1,"Married","Female","White",29,1,0
9515,20052,0,"Married","Male","Black",33,0,0
9515,20053,0,"Single","Male","White",3,0,1
9516,20054,1,"Single","Female","Asian",33,1,1
9516,20055,0,"Single","Male","White",31,1,0
9517,20056,1,"Married","Female","White",33,0,1
9517,20057,0,"Married","Male","White",31,1,1
9518,20058,1,"Single","MALE","White",32,0,0
9519,20059,1,"Single","Female","Asian",34,1,1
9519,20060,0,"Single","Male","White",33,1,1
9519,20061,0,"Single","Male","Asian",5,0,1
9520,20062,1,"Single","Male","White",28,1,1
9520,20063,0,"Single","Male","White",3,0,1
9520,20064,0,"Single","Female","White",4,0,1
9521,20065,1,"Single","Female","White",27,0,0
9521,20066,0,"Single","Male","White",27,0,1
9522,20067,1,"Single","Female","White",32,0,1
9522,20068,0,"Single","Male","White",30,1,0
9522,20069,0,"Single","M","White",6,0,1
9523,20070,1,"Single","Female","Asian",25,1,1
9524,20071,1,"Married","Female","White",34,0,1
9524,20072,0,"Married","Male","White",31,0,1
9525,20073,1,"Married","Female","White",32,1,1
9525,20074,0,"Married","Male","White",32,0,0
9525,20075,0,"Single","Female","White",3,0,1
9526,20076,1,"Single","Female","Asian",33,1,1
9526,20077,0,"Single","Male","White",25,0,1
9526,20078,0,"Single","Male","Asian",7,0,1
9526,20079,0,"Single","FEMALE","Asian",5,0,0
9527,20080,1,"Single","MALE","White",32,1,1
9528,20081,1,"Single","Female","White",33,1,1
9529,20082,1,"Single","Female","White",29,1,1
9529,20083,0,"Single","Male","Asian",28,1,1
9529,20084,0,"Single","Male","White",4,0,0
9530,20085,1,"Married","Female","White",28,1,1
9530,20086,0,"Married","Male","White",33,1,1
9530,20087,0,"Single","Female","White",2,0,0
9531,20088,1,"Single","Male","White",30,0,1
9532,20089,1,"Married","Female","White",34,1,0
9532,20090,0,"Married","Male","White",26,1,1
9533,20091,1,"Single","Female","Asian",32,1,1
9533,20092,0,"Single","MALE","White",34,1,0
9534,20093,1,"Single","Male","White",33,1,1
9535,20094,1,"Single","Female","White",32,0,1
9535,20095,0,"Single","Male","Black",33,1,1
9536,20096,1,"Single","Male","Asian",33,1,1
9537,20097,1,"Single","Male","Asian",34,0,0
9538,20098,1,"Single","Male","White",30,1,0
9539,20099,1,"Single","Female","White",30,1,1
9539,20100,0,"Single","Male","Asian",32,1,0
9540,20101,1,"Single","Male","Black",33,1,1
9541,20102,1,"Single","Female","White",33,0,0
9541,20103,0,"Single","Male","White",7,0,0
9542,20104,1,"Married","Female","White",28,1,0
9542,20105,0,"Married","Male","White",29,0,0
9542,20106,0,"Single","F","White",5,0,1
9543,20107,1,"Single","Female","Black",32,1,1
9543,20108,0,"Single","Male","White",31,1,1
9543,20109,0,"Single","Female","Black",6,0,1
9544,20110,1,"Single","Female","Asian",34,1,1
9544,20111,0,"Single","Male","Asian",34,1,1
9545,20112,1,"Married","Female","Black",29,0,1
9545,20113,0,"Married","Male","Asian",25,1,0
9545,20114,0,"Single","Female","Black",5,0,1
9545,20115,0,"Single","Female","Black",4,0,1
9546,20116,1,"Single","Male","White",30,1,1
9546,20117,0,"Single","Male","White",7,0,1
9547,20118,1,"Single","Male","White",29,1,0
9548,20119,1,"Single","Female","Asian",31,0,1
9548,20120,0,"Single","Male","White",30,0,1
9549,20121,1,"Married","Female","Black",33,1,0
9549,20122,0,"Married","Male","Asian",33,1,1
9550,20123,1,"Single","Female","White",33,0,1
9550,20124,0,"Single","Male","White",28,1,0
9551,20125,1,"Single","M","White",30,0,1
9552,20126,1,"Married","Female","White",32,0,1
9552,20127,0,"Married","Male","White",26,0,0
9552,20128,0,"Single","Female","White",2,0,1
9552,20129,0,"Single","FEMALE","White",6,0,0
9553,20130,1,"Single","Female","White",27,1,0
9553,20131,0,"Single","Male","White",30,1,0
9554,20132,1,"Single","Female","White",33,1,1
9554,20133,0,"Single","Male","White",26,1,0
9554,20134,0,"Single","Male","White",4,0,0
9555,20135,1,"Single","Male","Asian",32,1,0
9556,20136,1,"Single","Female","White",32,1,1
9556,20137,0,"Single","Male","White",31,1,1
9557,20138,1,"Single","Male","White",26,1,1
9558,20139,1,"Married","Female","White",34,1,1
9558,20140,0,"Married","Male","White",31,0,1
9558,20141,0,"Single","F","White",2,0,1
9559,20142,1,"Single","Female","White",30,0,1
9559,20143,0,"Single","Male","Asian",25,0,1
9560,20144,1,"Married","Female","White",30,1,1
9560,20145,0,"Married","Male","White",27,1,1
9560,20146,0,"Single","Male","White",2,0,1
9561,20147,1,"Single","Female","White",34,1,0
9561,20148,0,"Single","Male","Asian",27,1,1
9561,20149,0,"Single","Female","White",3,0,1
9562,20150,1,"Single","Female","White",32,0,0
9563,20151,1,"Single","Male","White",30,1,1
9564,20152,1,"Single","Female","Asian",34,0,1
9565,20153,1,"Single","Female","Asian",34,1,0
9566,20154,1,"Married","Female","White",25,0,0
9566,20155,0,"Married","Male","White",28,0,0
9566,20156,0,"Single","M","White",3,0,1
9567,20157,1,"Single","Male","Black",33,0,1
9568,20158,1,"Single","Female","White",26,0,0
9568,20159,0,"Single","Male","White",34,1,0
9568,20160,0,"Single","Male","White",2,0,1
9569,20161,1,"Single","Female","White",28,0,1
9570,20162,1,"Single","Male","Black",32,1,1
9570,20163,0,"Single","Male","Black",7,0,1
9570,20164,0,"Single","Female","Black",6,0,1
9571,20165,1,"Single","Male","White",32,0,0
9572,20166,1,"Single","Female","White",30,1,1
9572,20167,0,"Single","Male","White",34,1,1
9573,20168,1,"Single","Male","White",34,0,0
9574,20169,1,"Single","Female","Asian",29,1,0
9575,20170,1,"Married","Female","White",33,1,1
9575,20171,0,"Married","Male","White",33,0,1
9575,20172,0,"Single","FEMALE","White",3,0,0
9576,20173,1,"Single","MALE","Black",28,0,1
9577,20174,1,"Married","F","White",33,1,1
9577,20175,0,"Married","Male","Asian",27,0,1
9578,20176,1,"Single","Female","White",30,1,0
9578,20177,0,"Single","Male","White",30,1,0
9579,20178,1,"Single","Female","White",33,0,1
9579,20179,0,"Single","Male","White",31,0,0
9580,20180,1,"Single","Female","Black",26,0,1
9580,20181,0,"Single","Male","Asian",34,0,1
9581,20182,1,"Single","Male","Asian",27,1,1
9582,20183,1,"Single","FEMALE","Black",30,0,1
9583,20184,1,"Married","Female","White",32,1,1
9583,20185,0,"Married","Male","White",26,0,1
9584,20186,1,"Married","Female","White",34,0,1
9584,20187,0,"Married","Male","White",33,0,0
9585,20188,1,"Married","Female","White",33,1,1
9585,20189,0,"Married","Male","White",32,0,1
9585,20190,0,"Single","MALE","White",3,0,1
9585,20191,0,"Single","Female","White",6,0,1
9586,20192,1,"Married","Female","Asian",30,0,0
