hh_id,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income
8822,55600,1,0,"Bottom"
8823,87200,1,0,"Top"
8824,43700,0,0,"Top"
8825,91400,1,0,"Bottom"
8826,108000,1,0,"Top"
8827,104000,0,0,"Middle"
8828,97200,1,0,"Middle"
8829,118000,1,0,"Middle"
8830,39000,1,0,"Top"
8831,54200,1,0,"Top"
8832,109000,1,0,"Middle"
8833,107800,0,1,"Middle"
8834,91600,1,0,"Top"
8835,56900,1,0,"Top"
8836,93200,1,1,"Top"
8837,103000,0,0,"Top"
8838,105400,1,0,"Bottom"
8839,114800,1,1,"Top"
8840,48900,0,0,"Top"
8841,43700,1,0,"Top"
8842,115000,0,0,"Bottom"
8843,50100,0,0,"Top"
8844,92400,0,0,"Middle"
8845,57400,1,0,"Top"
8846,88000,1,0,"Top"
8847,85600,1,1,"Top"
8848,54100,1,0,"Middle"
8849,98600,1,0,"Top"
8850,54500,1,0,"Middle"
8851,112200,0,1,"Top"
8852,56900,1,0,"Middle"
8853,103400,1,1,"Top"
8854,82200,1,1,"Bottom"
8855,101200,1,1,"Bottom"
8856,64900,0,0,"Bottom"
8857,86800,0,1,"Top"
8858,56200,0,0,"Top"
8859,89600,1,1,"Middle"
8860,100400,0,0,"Top"
8861,49800,1,0,"Top"
8862,50600,1,0,"Top"
8863,89800,0,1,"Top"
8864,48500,0,0,"Top"
8865,48700,0,0,"Top"
8866,98000,0,0,"Middle"
8867,93200,1,1,"Top"
8868,113000,1,0,"Top"
8869,87000,0,0,"Bottom"
8870,92200,1,0,"Top"
8871,101000,0,0,"Top"
8872,53000,0,0,"Top"
8873,86600,1,0,"Top"
8874,38800,0,0,"Middle"
8875,75000,1,1,"Bottom"
8876,100200,1,0,"Top"
8877,99400,1,0,"Top"
8878,81200,0,1,"Top"
8879,84400,0,1,"Middle"
8880,49000,1,0,"Top"
8881,81600,0,0,"Top"
8882,104400,0,0,"Top"
8883,52100,1,0,"Top"
8884,84800,1,0,"Middle"
8885,109600,0,1,"Top"
8886,52200,1,0,"Top"
8887,91000,1,0,"Bottom"
8888,43500,0,0,"Top"
8889,86000,1,0,"Top"
8890,99200,1,0,"Top"
8891,95400,0,0,"Top"
8892,89400,0,0,"Top"
8893,106400,0,1,"Top"
8894,110400,0,0,"Top"
8895,102800,1,0,"Middle"
8896,48800,0,0,"Top"
8897,88200,0,1,"Top"
8898,52500,0,0,"Top"
8899,49500,1,0,"Top"
8900,44100,1,0,"Top"
8901,49600,1,0,"Top"
8902,53100,1,0,"Top"
8903,42800,1,0,"Bottom"
8904,88400,1,0,"Top"
8905,51400,1,0,"Top"
8906,87000,1,0,"Top"
8907,46700,1,0,"Bottom"
8908,106800,1,0,"Top"
8909,109800,0,1,"Middle"
8910,111400,0,0,"Top"
8911,112800,0,0,"Middle"
8912,51300,1,0,"Top"
8913,100000,0,0,"Bottom"
8914,50300,0,0,"Top"
8915,118400,0,1,"Top"
8916,88000,1,1,"Top"
8917,51500,1,0,"Top"
8918,98200,0,1,"Top"
8919,55000,0,0,"Top"
8920,50600,0,0,"Top"
8921,100800,1,0,"Top"
8922,82600,0,1,"Top"
8923,92000,1,0,"Top"
8924,42800,1,0,"Top"
8925,125400,0,0,"Top"
8926,82600,1,1,"Top"
8927,45100,0,0,"Top"
8928,113000,0,1,"Top"
8929,44300,1,0,"Top"
8930,86800,1,0,"Middle"
8931,58000,1,0,"Top"
8932,107800,1,0,"Middle"
8933,47600,0,0,"Top"
8934,48500,0,0,"Top"
8935,96200,0,0,"Bottom"
8936,51700,1,0,"Bottom"
8937,95600,1,1,"Middle"
8938,53600,0,0,"Top"
8939,49500,1,0,"Bottom"
8940,88400,1,0,"Bottom"
8941,91600,0,1,"Middle"
8942,44800,1,0,"Top"
8943,54100,0,0,"Top"
8944,101200,0,0,"Top"
8945,45000,1,0,"Top"
8946,43100,1,0,"Top"
8947,88000,0,0,"Middle"
8948,101200,1,1,"Top"
8949,99200,0,0,"Top"
8950,119000,0,0,"Top"
8951,99600,0,0,"Top"
8952,49600,1,0,"Top"
8953,87000,0,1,"Top"
8954,86200,0,0,"Middle"
8955,108000,0,0,"Top"
8956,83800,0,1,"Top"
8957,47300,0,0,"Top"
8958,49700,0,0,"Middle"
8959,113400,1,1,"Top"
8960,46900,1,0,"Top"
8961,114200,1,1,"Top"
8962,109600,0,0,"Top"
8963,39400,1,0,"Top"
8964,51100,0,0,"Middle"
8965,98000,0,1,"Middle"
8966,95400,1,1,"Middle"
8967,58300,0,0,"Middle"
8968,53400,1,0,"Top"
8969,108000,1,0,"Top"
8970,93200,0,0,"Middle"
8971,106400,1,0,"Middle"
8972,114400,1,0,"Top"
8973,50000,1,0,"Top"
8974,49000,0,0,"Top"
8975,108400,0,0,"Top"
8976,109600,1,1,"Top"
8977,98400,1,0,"Top"
8978,98400,0,1,"Middle"
8979,97200,1,1,"Middle"
8980,120200,0,0,"Top"
8981,110600,1,1,"Top"
8982,92400,1,0,"Middle"
8983,53500,1,0,"Middle"
8984,51700,1,0,"Middle"
8985,89200,1,0,"Top"
8986,104800,0,0,"Top"
8987,104200,1,0,"Middle"
8988,51700,0,0,"Bottom"
8989,59800,0,0,"Bottom"
8990,53300,1,0,"Top"
8991,92800,0,1,"Top"
8992,44400,1,0,"Bottom"
8993,53200,1,0,"Bottom"
8994,90600,1,0,"Middle"
8995,52400,0,0,"Top"
8996,58800,1,0,"Top"
8997,95800,1,0,"Top"
8998,53600,1,0,"Bottom"
8999,71200,1,1,"Top"
9000,102400,1,0,"Bottom"
9001,103400,0,1,"Bottom"
9002,92600,0,0,"Middle"
9003,48300,1,0,"Top"
9004,91800,1,0,"Bottom"
9005,104800,0,0,"Top"
9006,94600,1,0,"Top"
9007,41600,0,0,"Bottom"
9008,91000,1,0,"Middle"
9009,37300,0,0,"Top"
9010,123600,1,0,"Top"
9011,106600,1,1,"Top"
9012,93400,0,0,"Top"
9013,106000,1,0,"Middle"
9014,57400,1,0,"Middle"
9015,110800,1,0,"Top"
9016,48900,1,0,"Middle"
9017,102600,1,0,"Top"
9018,53600,1,0,"Top"
9019,91800,1,1,"Top"
9020,104200,1,1,"Top"
9021,52800,0,0,"Top"
9022,48700,0,0,"Top"
9023,74400,0,1,"Bottom"
9024,60500,0,0,"Top"
9025,96400,1,1,"Middle"
9026,116000,1,1,"Top"
9027,94800,1,1,"Middle"
9028,99200,0,0,"Top"
9029,88400,1,0,"Top"
9030,58300,1,0,"Top"
9031,61100,1,0,"Middle"
9032,107800,1,0,"Bottom"
9033,117800,0,0,"Top"
9034,101600,1,0,"Top"
9035,104000,1,1,"Middle"
9036,104600,1,0,"Middle"
9037,94400,0,1,"Bottom"
9038,55000,0,0,"Top"
9039,86600,1,1,"Top"
9040,100800,1,0,"Top"
9041,54600,1,0,"Middle"
9042,53600,1,0,"Top"
9043,52000,1,0,"Middle"
9044,50100,0,0,"Middle"
9045,45800,1,0,"Top"
9046,93200,0,0,"Top"
9047,52600,1,0,"Bottom"
9048,75600,1,0,"Middle"
9049,51200,1,0,"Bottom"
9050,46600,0,0,"Middle"
9051,97000,1,0,"Top"
9052,92000,1,1,"Bottom"
9053,100400,1,0,"Top"
9054,119800,0,0,"Bottom"
9055,49400,1,0,"Top"
9056,91000,1,1,"Top"
9057,90800,1,1,"Bottom"
9058,94000,0,0,"Middle"
9059,95200,1,1,"Top"
9060,52300,1,0,"Middle"
9061,113400,1,1,"Top"
9062,81200,1,1,"Top"
9063,104600,0,0,"Top"
9064,48500,1,0,"Bottom"
9065,105600,0,0,"Bottom"
9066,95600,1,1,"Top"
9067,107800,0,0,"Top"
9068,95200,0,0,"Top"
9069,52900,1,0,"Top"
9070,43300,0,0,"Top"
9071,35700,0,0,"Bottom"
9072,102000,1,1,"Top"
9073,104000,0,1,"Top"
9074,44300,0,0,"Top"
9075,84400,1,0,"Bottom"
9076,48800,0,0,"Top"
9077,50100,1,0,"Top"
9078,46900,1,0,"Top"
9079,97800,0,1,"Bottom"
9080,50900,0,0,"Middle"
9081,43000,1,0,"Top"
9082,47600,0,0,"Middle"
9083,101400,1,0,"Top"
9084,51300,1,0,"Top"
9085,50000,1,0,"Top"
9086,50500,0,0,"Bottom"
9087,92800,1,0,"Top"
9088,45400,1,0,"Top"
9089,101200,1,0,"Top"
9090,57000,1,0,"Middle"
9091,52900,1,0,"Top"
9092,94800,1,0,"Middle"
9093,54300,1,0,"Middle"
9094,104400,0,0,"Top"
9095,55700,1,0,"Top"
9096,94400,0,0,"Top"
9097,96400,0,0,"Top"
9098,55100,1,0,"Top"
9099,51800,0,0,"Top"
9100,45000,0,0,"Bottom"
9101,104200,1,0,"Top"
9102,106000,1,0,"Top"
9103,46200,0,0,"Bottom"
9104,51800,0,0,"Middle"
9105,101800,1,0,"Top"
9106,50800,1,0,"Top"
9107,53900,0,0,"Top"
9108,47100,1,0,"Top"
9109,54600,0,0,"Top"
9110,53700,0,0,"Top"
9111,113600,1,1,"Top"
9112,79200,1,0,"Top"
9113,49800,0,0,"Top"
9114,94200,1,1,"Bottom"
9115,93800,0,0,"Top"
9116,94000,0,0,"Top"
9117,88200,0,1,"Top"
9118,55900,1,0,"Top"
9119,88800,1,0,"Top"
9120,101200,0,0,"Top"
9121,100200,1,0,"Top"
9122,49800,0,0,"Top"
9123,106800,1,1,"Top"
9124,98000,0,0,"Top"
9125,116400,0,1,"Middle"
9126,104000,1,0,"Top"
9127,90800,0,0,"Middle"
9128,100800,1,1,"Top"
9129,42600,1,0,"Top"
9130,111200,1,1,"Middle"
9131,107600,0,1,"Top"
9132,108000,1,1,"Middle"
9133,113000,1,1,"Top"
9134,48800,0,0,"Top"
9135,113200,0,0,"Top"
9136,53500,1,0,"Top"
9137,84400,1,0,"Top"
9138,107600,1,0,"Bottom"
9139,108400,1,0,"Top"
9140,99000,0,0,"Top"
9141,106600,1,0,"Top"
9142,84400,1,1,"Top"
9143,49700,1,0,"Top"
9144,107000,0,1,"Top"
9145,49000,1,0,"Top"
9146,49300,0,0,"Top"
9147,55100,0,0,"Top"
9148,56500,1,0,"Bottom"
9149,59200,0,0,"Top"
9150,80800,0,1,"Top"
9151,113200,0,1,"Middle"
9152,53600,1,0,"Middle"
9153,95800,1,1,"Top"
9154,109200,1,1,"Middle"
9155,52400,1,0,"Top"
9156,47700,1,0,"Top"
9157,95600,1,1,"Top"
9158,94800,0,1,"Bottom"
9159,95200,1,0,"Middle"
9160,98400,0,1,"Top"
9161,48700,1,0,"Bottom"
9162,42400,1,0,"Top"
9163,90000,1,1,"Top"
9164,46500,1,0,"Top"
9165,91200,1,1,"Middle"
9166,107600,1,0,"Top"
9167,106400,0,1,"Middle"
9168,53200,1,0,"Top"
9169,107400,0,0,"Top"
9170,101800,1,0,"Top"
9171,96200,1,1,"Bottom"
9172,106600,0,1,"Middle"
9173,103200,1,1,"Top"
9174,107000,1,1,"Top"
9175,118200,1,1,"Top"
9176,99400,1,0,"Top"
9177,51300,1,0,"Bottom"
9178,114000,0,0,"Top"
9179,95200,1,1,"Top"
9180,88800,0,0,"Top"
9181,53300,1,0,"Top"
9182,83200,1,1,"Top"
9183,51500,0,0,"Bottom"
9184,95200,1,1,"Top"
9185,53800,1,0,"Top"
9186,80200,1,1,"Top"
9187,105600,1,0,"Top"
9188,100000,0,1,"Top"
9189,107400,1,1,"Top"
9190,115000,1,1,"Top"
9191,87200,0,1,"Top"
9192,48000,0,0,"Middle"
9193,107400,1,0,"Top"
9194,94400,1,1,"Top"
9195,89800,1,0,"Top"
9196,108000,1,0,"Middle"
9197,90200,0,1,"Middle"
9198,51300,1,0,"Top"
9199,100800,1,1,"Middle"
9200,97200,0,0,"Top"
9201,90800,0,0,"Top"
9202,50200,1,0,"Top"
9203,50900,1,0,"Bottom"
9204,49900,1,0,"Top"
9205,84200,1,0,"Top"
9206,120800,1,0,"Top"
9207,98400,1,0,"Middle"
9208,54600,1,0,"Top"
9209,46700,0,0,"Bottom"
9210,53400,0,0,"Top"
9211,80400,0,1,"Top"
9212,92400,1,0,"Top"
9213,48100,1,0,"Top"
9214,91000,1,1,"Middle"
9215,113600,0,0,"Top"
9216,54000,1,0,"Top"
9217,81000,1,1,"Top"
9218,50900,0,0,"Bottom"
9219,55800,0,0,"Bottom"
9220,97400,1,1,"Middle"
9221,52800,1,0,"Middle"
9222,105800,0,0,"Top"
9223,54100,0,0,"Bottom"
9224,45700,1,0,"Top"
9225,101000,0,1,"Top"
9226,50000,0,0,"Top"
9227,55200,1,0,"Top"
9228,46000,1,0,"Top"
9229,92200,1,0,"Top"
9230,99400,0,0,"Top"
9231,44400,0,0,"Top"
9232,53700,0,0,"Top"
9233,103000,0,1,"Middle"
9234,93000,1,1,"Bottom"
9235,96000,0,0,"Top"
9236,54800,1,0,"Middle"
9237,93400,1,0,"Top"
9238,112400,0,0,"Top"
9239,54800,0,0,"Top"
9240,81400,0,1,"Top"
9241,123200,0,1,"Top"
9242,97600,1,1,"Middle"
9243,97000,1,0,"Top"
9244,110800,1,0,"Top"
9245,50900,0,0,"Middle"
9246,104800,0,0,"Bottom"
9247,42000,1,0,"Top"
9248,47100,0,0,"Middle"
9249,58300,1,0,"Top"
9250,47300,1,0,"Top"
9251,45800,1,0,"Top"
9252,82200,1,0,"Top"
9253,44200,0,0,"Top"
9254,46900,0,0,"Top"
9255,47000,0,0,"Top"
9256,121200,1,0,"Top"
9257,105000,1,0,"Top"
9258,104400,0,0,"Top"
9259,46300,1,0,"Bottom"
9260,49700,1,0,"Top"
9261,114000,0,0,"Middle"
9262,106200,1,1,"Top"
9263,48800,1,0,"Top"
9264,56700,1,0,"Top"
9265,85800,0,0,"Top"
9266,100200,1,1,"Bottom"
9267,92000,0,1,"Top"
9268,85200,1,0,"Top"
9269,54500,0,0,"Top"
9270,74400,1,1,"Middle"
9271,110200,0,1,"Top"
9272,40200,1,0,"Top"
9273,96400,0,0,"Top"
9274,49000,0,0,"Top"
9275,107400,0,0,"Bottom"
9276,52100,1,0,"Bottom"
9277,86200,0,0,"Top"
9278,45500,1,0,"Bottom"
9279,105400,0,1,"Top"
9280,117600,1,0,"Bottom"
9281,96800,0,0,"Middle"
9282,93000,1,1,"Middle"
9283,90600,0,1,"Bottom"
9284,52200,1,0,"Middle"
9285,46200,1,0,"Top"
9286,97400,1,0,"Top"
9287,117200,1,1,"Top"
9288,101400,1,0,"Bottom"
9289,96400,0,0,"Bottom"
9290,39700,1,0,"Top"
9291,106400,0,0,"Top"
9292,52100,0,0,"Top"
9293,84800,1,0,"Middle"
9294,48400,1,0,"Top"
9295,113200,1,0,"Top"
9296,39800,1,0,"Top"
9297,54000,1,0,"Bottom"
9298,45500,1,0,"Top"
9299,50600,1,0,"Top"
9300,46100,1,0,"Top"
9301,80600,0,0,"Top"
9302,100400,1,1,"Top"
9303,46600,0,0,"Bottom"
9304,105000,0,1,"Top"
9305,54800,1,0,"Top"
9306,54200,1,0,"Top"
9307,41300,1,0,"Middle"
9308,87600,0,0,"Bottom"
9309,45400,0,0,"Middle"
9310,84600,0,0,"Top"
9311,128600,1,1,"Top"
9312,108800,1,0,"Middle"
9313,112600,0,0,"Top"
9314,105600,1,1,"Top"
9315,104200,0,0,"Top"
9316,94600,0,0,"Top"
9317,51000,0,0,"Top"
9318,112400,0,1,"Middle"
9319,116600,1,1,"Top"
9320,108000,1,0,"Top"
9321,88800,0,0,"Top"
9322,120000,1,0,"Top"
9323,105800,1,0,"Middle"
9324,59400,0,0,"Top"
9325,90800,1,0,"Top"
9326,118200,1,1,"Top"
9327,61800,1,0,"Top"
9328,56700,1,0,"Top"
9329,100200,1,1,"Top"
9330,47300,1,0,"Top"
9331,103600,1,1,"Bottom"
9332,49800,0,0,"Top"
9333,49200,0,0,"Top"
9334,87600,1,1,"Top"
9335,94200,1,1,"Top"
9336,112000,1,0,"Bottom"
9337,55000,1,0,"Middle"
9338,103800,1,0,"Top"
9339,57200,1,0,"Bottom"
9340,56700,1,0,"Top"
9341,107400,1,0,"Bottom"
9342,48600,0,0,"Top"
9343,44100,0,0,"Top"
9344,49000,0,0,"Top"
9345,101600,1,0,"Middle"
9346,100600,1,1,"Bottom"
9347,88000,1,0,"Top"
9348,88000,1,0,"Top"
9349,101200,0,1,"Bottom"
9350,51700,1,0,"Top"
9351,53700,1,0,"Middle"
9352,47800,1,0,"Top"
9353,53400,0,0,"Top"
9354,93200,0,0,"Bottom"
9355,51500,1,0,"Top"
9356,104400,0,0,"Top"
9357,104600,0,0,"Top"
9358,104200,1,0,"Top"
9359,85200,1,0,"Top"
9360,86800,1,0,"Top"
9361,108000,1,0,"Top"
9362,92400,0,1,"Top"
9363,42000,0,0,"Top"
9364,93600,0,0,"Middle"
9365,87400,0,0,"Top"
9366,47700,0,0,"Top"
9367,97000,1,0,"Top"
9368,47300,1,0,"Top"
9369,93400,0,0,"Top"
9370,74600,0,0,"Bottom"
9371,87000,0,1,"Top"
9372,48100,1,0,"Middle"
9373,104800,0,0,"Bottom"
9374,103600,0,1,"Top"
9375,49700,0,0,"Top"
9376,96200,1,0,"Top"
9377,51300,1,0,"Middle"
9378,105200,1,1,"Top"
9379,52600,1,0,"Top"
9380,86200,1,1,"Top"
9381,56700,0,0,"Top"
9382,53600,1,0,"Top"
9383,94800,1,0,"Middle"
9384,59000,0,0,"Top"
9385,82000,1,0,"Top"
9386,93600,0,1,"Middle"
9387,87200,0,0,"Top"
9388,107600,0,0,"Bottom"
9389,100000,0,0,"Top"
9390,109600,1,1,"Top"
9391,119800,1,0,"Top"
9392,106400,1,0,"Middle"
9393,51500,1,0,"Bottom"
9394,73000,0,1,"Middle"
9395,94000,0,1,"Top"
9396,56600,0,0,"Top"
9397,93800,0,1,"Top"
9398,98000,1,0,"Bottom"
9399,106600,1,0,"Top"
9400,45800,1,0,"Top"
9401,94600,0,1,"Top"
9402,51200,1,0,"Middle"
9403,47000,1,0,"Bottom"
9404,80200,1,1,"Top"
9405,91600,1,0,"Top"
9406,48800,1,0,"Top"
9407,105800,1,1,"Top"
9408,48400,1,0,"Top"
9409,44500,0,0,"Bottom"
9410,85000,0,1,"Top"
9411,109000,1,1,"Top"
9412,105000,0,0,"Middle"
9413,111200,0,1,"Top"
9414,106000,1,1,"Top"
9415,49100,0,0,"Top"
9416,107400,1,0,"Top"
9417,103400,1,0,"Top"
9418,83600,0,0,"Top"
9419,33000,0,0,"Top"
9420,102600,1,0,"Top"
9421,108600,1,1,"Top"
9422,105200,0,0,"Top"
9423,99000,1,1,"Top"
9424,105000,1,0,"Top"
9425,106200,1,0,"Bottom"
9426,55600,0,0,"Top"
9427,103600,0,0,"Middle"
9428,106800,1,1,"Top"
9429,89800,1,1,"Middle"
9430,53400,1,0,"Top"
9431,47400,1,0,"Top"
9432,43300,1,0,"Top"
9433,44100,1,0,"Middle"
9434,44500,1,0,"Top"
9435,40000,0,0,"Middle"
9436,100400,1,0,"Top"
9437,86400,0,1,"Top"
9438,109400,1,0,"Middle"
9439,54300,0,0,"Bottom"
9440,55800,0,0,"Bottom"
9441,58300,1,0,"Top"
9442,55400,1,0,"Top"
9443,100400,1,0,"Top"
9444,95000,1,1,"Top"
9445,105600,1,1,"Top"
9446,103000,0,0,"Top"
9447,43600,0,0,"Middle"
9448,90000,0,1,"Top"
9449,116600,0,1,"Top"
9450,88800,0,0,"Top"
9451,104600,1,1,"Top"
9452,96800,1,0,"Top"
9453,90600,1,1,"Middle"
9454,42500,1,0,"Top"
9455,116600,1,1,"Top"
9456,52400,0,0,"Top"
9457,91000,0,1,"Top"
9458,93400,1,0,"Middle"
9459,109200,0,0,"Top"
9460,53100,1,0,"Top"
9461,52800,1,0,"Top"
9462,82400,1,1,"Top"
9463,125600,1,0,"Middle"
9464,46200,1,0,"Top"
9465,106600,1,1,"Top"
9466,100800,0,1,"Top"
9467,47000,1,0,"Bottom"
9468,57800,0,0,"Top"
9469,46000,1,0,"Top"
9470,102400,1,1,"Middle"
9471,107200,0,1,"Top"
9472,54500,0,0,"Bottom"
9473,88600,0,0,"Middle"
9474,45700,1,0,"Top"
9475,50200,1,0,"Bottom"
9476,106800,0,1,"Bottom"
9477,102800,0,1,"Middle"
9478,96800,0,0,"Top"
9479,53500,1,0,"Top"
9480,53600,1,0,"Top"
9481,111000,0,1,"Top"
9482,101600,0,1,"Top"
9483,85600,1,1,"Top"
9484,99600,0,0,"Bottom"
9485,94800,1,1,"Top"
9486,95600,1,1,"Top"
9487,92600,1,1,"Bottom"
9488,104200,1,0,"Top"
9489,48400,1,0,"Bottom"
9490,52400,0,0,"Top"
9491,55200,0,0,"Bottom"
9492,47500,1,0,"Top"
9493,53600,1,0,"Top"
9494,46100,0,0,"Top"
9495,102200,1,1,"Top"
9496,45800,0,0,"Top"
9497,50700,1,0,"Middle"
9498,102600,0,0,"Top"
9499,111800,0,0,"Top"
9500,51300,0,0,"Middle"
9501,50700,1,0,"Bottom"
9502,102200,0,0,"Bottom"
9503,36300,1,0,"Middle"
9504,49800,1,0,"Top"
9505,48200,1,0,"Top"
9506,50100,1,0,"Bottom"
9507,84400,1,0,"Top"
9508,46000,0,0,"Top"
9509,97400,1,1,"Top"
9510,52300,1,0,"Top"
9511,103600,1,0,"Top"
9512,55800,1,0,"Top"
9513,46200,1,0,"Middle"
9514,43400,0,0,"Top"
9515,120200,1,1,"Top"
9516,103800,1,0,"Top"
9517,85600,0,1,"Top"
9518,45600,0,0,"Middle"
9519,96800,0,0,"Top"
9520,44100,0,0,"Top"
9521,94800,0,0,"Top"
9522,120600,1,0,"Top"
9523,45800,0,0,"Top"
9524,113600,1,1,"Middle"
9525,109400,1,1,"Bottom"
9526,104800,0,0,"Bottom"
9527,45000,0,0,"Bottom"
9528,50200,1,0,"Bottom"
9529,95800,0,0,"Top"
9530,84400,1,1,"Top"
9531,47500,1,0,"Top"
9532,89000,0,1,"Top"
9533,107400,1,0,"Middle"
9534,45800,1,0,"Top"
9535,105400,1,0,"Top"
9536,51800,0,0,"Top"
9537,46400,1,0,"Middle"
9538,46500,0,0,"Top"
9539,108600,0,0,"Top"
9540,49000,1,0,"Top"
9541,51800,0,0,"Top"
9542,96000,1,1,"Top"
9543,96400,1,0,"Middle"
9544,108400,1,0,"Top"
9545,101200,1,1,"Top"
9546,66400,1,0,"Top"
9547,40100,1,0,"Bottom"
9548,94400,1,0,"Bottom"
9549,89000,0,1,"Bottom"
9550,87600,1,0,"Bottom"
9551,51600,1,0,"Bottom"
9552,113000,1,1,"Middle"
9553,109400,1,0,"Bottom"
9554,111400,0,0,"Top"
9555,47500,1,0,"Top"
9556,93200,1,0,"Top"
9557,45900,1,0,"Top"
9558,102800,1,1,"Middle"
9559,114400,0,0,"Top"
9560,78600,0,1,"Bottom"
9561,97400,1,0,"Top"
9562,44300,0,0,"Top"
9563,51100,0,0,"Top"
9564,47500,0,0,"Bottom"
9565,42700,1,0,"Top"
9566,87000,0,1,"Top"
9567,45400,1,0,"Bottom"
9568,80400,0,0,"Top"
9569,41500,1,0,"Top"
9570,51200,1,0,"Top"
9571,53600,1,0,"Top"
9572,111200,1,0,"Middle"
9573,49400,0,0,"Top"
9574,47400,1,0,"Top"
9575,111200,1,1,"Top"
9576,47800,1,0,"Top"
9577,115800,1,1,"Top"
9578,97800,1,0,"Top"
9579,122000,1,0,"Top"
9580,88200,1,0,"Bottom"
9581,49500,1,0,"Bottom"
9582,54600,0,0,"Bottom"
9583,117200,1,1,"Top"
9584,101800,1,1,"Top"
9585,103600,0,1,"Bottom"
9586,121400,1,1,"Top"
9587,52300,1,0,"Top"
9588,102600,0,0,"Top"
9589,117800,1,0,"Top"
9590,49200,0,0,"Top"
9591,85800,1,0,"Top"
9592,90400,0,0,"Top"
9593,85400,1,0,"Top"
9594,107800,0,1,"Top"
9595,48400,1,0,"Top"
9596,48400,0,0,"Bottom"
9597,113400,1,1,"Bottom"
9598,93800,0,1,"Top"
9599,97800,1,0,"Top"
9600,115600,1,1,"Bottom"
9601,46800,0,0,"Top"
9602,51500,1,0,"Middle"
9603,51300,1,0,"Top"
9604,89800,0,0,"Top"
9605,81200,1,0,"Top"
9606,78600,1,1,"Top"
9607,53200,1,0,"Top"
9608,54900,0,0,"Top"
9609,56400,0,0,"Top"
9610,97600,0,0,"Bottom"
9611,46600,0,0,"Bottom"
9612,47800,0,0,"Top"
9613,53000,0,0,"Top"
9614,105600,1,0,"Middle"
9615,59500,1,0,"Middle"
9616,78400,1,0,"Top"
9617,50700,1,0,"Top"
9618,40400,1,0,"Top"
9619,45400,1,0,"Bottom"
9620,93600,0,0,"Middle"
9621,45600,0,0,"Middle"
9622,100400,1,0,"Middle"
9623,94800,0,1,"Top"
9624,44300,1,0,"Top"
9625,84800,0,0,"Top"
9626,55700,1,0,"Top"
9627,95400,0,0,"Top"
9628,47500,0,0,"Middle"
9629,44400,0,0,"Bottom"
9630,45500,1,0,"Bottom"
9631,116400,0,0,"Middle"
9632,88000,0,0,"Middle"
9633,48000,0,0,"Middle"
9634,95200,1,0,"Bottom"
9635,59200,0,0,"Middle"
9636,84800,0,1,"Top"
9637,109400,0,0,"Bottom"
9638,91600,1,1,"Top"
9639,104200,1,0,"Top"
9640,75200,0,1,"Bottom"
9641,58900,1,0,"Bottom"
9642,56800,0,0,"Middle"
9643,109000,0,0,"Middle"
9644,102800,1,1,"Bottom"
9645,97400,1,0,"Top"
9646,106600,0,0,"Top"
9647,104000,1,0,"Top"
9648,101400,1,1,"Top"
9649,100400,1,0,"Top"
9650,94800,0,0,"Top"
9651,52700,1,0,"Top"
9652,86200,0,0,"Middle"
9653,51700,1,0,"Top"
9654,51500,0,0,"Top"
9655,98800,1,0,"Top"
9656,49900,1,0,"Bottom"
9657,57600,0,0,"Top"
9658,103000,1,1,"Bottom"
9659,88200,1,0,"Top"
9660,50000,1,0,"Top"
9661,42000,1,0,"Middle"
9662,40100,1,0,"Top"
9663,52900,1,0,"Bottom"
9664,90800,0,0,"Bottom"
9665,98400,0,1,"Top"
9666,106800,0,1,"Top"
9667,48700,0,0,"Middle"
9668,95800,1,1,"Top"
9669,55100,0,0,"Top"
9670,101200,0,1,"Middle"
9671,56600,0,0,"Bottom"
9672,55200,1,0,"Top"
9673,46800,1,0,"Top"
9674,104600,1,1,"Top"
9675,111800,1,1,"Top"
9676,51100,0,0,"Top"
9677,101400,0,0,"Top"
9678,98000,0,1,"Bottom"
9679,48800,1,0,"Top"
9680,100000,0,1,"Top"
9681,104400,0,0,"Middle"
9682,95400,0,1,"Top"
9683,56300,1,0,"Top"
9684,89600,1,0,"Top"
9685,104200,1,0,"Middle"
9686,109800,1,0,"Top"
9687,46200,0,0,"Top"
9688,111400,1,1,"Top"
9689,51300,1,0,"Top"
9690,94600,1,0,"Middle"
9691,40400,1,0,"Top"
9692,113400,0,0,"Top"
9693,98200,1,0,"Top"
9694,39100,1,0,"Top"
9695,111200,1,1,"Middle"
9696,117200,1,0,"Top"
9697,66800,0,0,"Top"
9698,47800,1,0,"Top"
9699,101000,1,0,"Top"
9700,122400,0,0,"Top"
9701,88600,0,0,"Top"
9702,89400,1,0,"Middle"
9703,107200,1,0,"Middle"
9704,99000,1,0,"Middle"
9705,93000,1,0,"Middle"
9706,87400,0,0,"Top"
9707,53700,1,0,"Middle"
9708,110000,1,0,"Middle"
9709,101400,1,1,"Bottom"
9710,49800,0,0,"Top"
9711,120200,1,0,"Top"
9712,81000,1,0,"Middle"
9713,85800,1,0,"Top"
9714,89000,0,1,"Bottom"
9715,36500,0,0,"Top"
9716,59900,1,0,"Top"
9717,104200,0,1,"Bottom"
9718,49000,1,0,"Top"
9719,107200,1,0,"Top"
9720,93800,0,1,"Top"
9721,53900,0,0,"Top"
9722,96400,1,1,"Top"
9723,104800,0,1,"Top"
